"dataset","model","flag","parameter","true.mean","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","runtime","n.burnin","n.iter","n.samples"
"dataset10000","modelU","U","psi",0.387322283431422,0.353828196089123,0.0596715077971429,0.247832269731989,0.312678951614069,0.350339906438293,0.390929569400447,0.48307220548961,1.00058131296512,4811,0,1,1.06855396429698,1000,6000,20000
"dataset10000","modelU","U","theta11",0.304770390743623,0.307626069878522,0.0457122412152067,0.21936631600513,0.276499783533673,0.307624150955043,0.338383229525348,0.39830379399957,1.00012661485976,14459,0,1,1.06855396429698,1000,6000,20000
"dataset10000","modelU","U","b1",0.993271085992991,0.985980894442864,0.00659283811787844,0.971415878800158,0.981745289106512,0.986696218969401,0.990995567889289,0.996577621602391,0.99994495558085,20000,0,1,1.06855396429698,1000,6000,20000
"dataset10000","modelU","U","b2",0.966560170869809,0.500063969224861,0.288244393196609,0.0245570839906577,0.250984383138989,0.50060501403286,0.75055391087439,0.973927858499137,1.00004479459692,19580,0,1,1.06855396429698,1000,6000,20000
"dataset10000","modelU","U","b3",0.834995674131996,0.498159404956709,0.290009583630281,0.0252116128860507,0.245546167658176,0.496643897099158,0.75019996415358,0.976355503864778,1.00018326831181,9201,0,1,1.06855396429698,1000,6000,20000
"dataset10000","modelU","U","deviance",NA,63.5631797163003,1.89408011841121,62.5660157773519,62.6562630511844,62.9776865907454,63.7444635724768,67.5394300847195,1.00192207401247,12829,0,1,1.06855396429698,1000,6000,20000
"dataset","model","flag","parameter","true.mean","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","runtime","n.burnin","n.iter","n.samples"
"dataset10001","modelU","U","psi",0.234061073778663,0.317686411131539,0.097579947186146,0.142945063874965,0.247785152152629,0.312477204427847,0.381400874141301,0.521941563613061,0.999931869485504,20000,0,1,2.17861308654149,1000,6000,20000
"dataset10001","modelU","U","theta11",0.790105954816332,0.781391431105397,0.0237665115245195,0.733047462265639,0.765755317137617,0.781908581302898,0.797798013658007,0.826443194022411,1.00021071525599,9451,0,1,2.17861308654149,1000,6000,20000
"dataset10001","modelU","U","b1",0.996670322658401,0.996922621654319,0.00209462906826951,0.991760433869509,0.9958550752516,0.997375984792767,0.99848596076262,0.999613494042626,1.00041786480893,12684,0,1,2.17861308654149,1000,6000,20000
"dataset10001","modelU","U","b2",0.83295092740003,0.502982894386977,0.28792017562018,0.0251020560967751,0.254400096600875,0.504128488246351,0.750146586622577,0.974589429696789,1.00009686171427,12940,0,1,2.17861308654149,1000,6000,20000
"dataset10001","modelU","U","b3",0.199897670665361,0.333752774925432,0.236738918222803,0.0131865247179915,0.133687744025545,0.291828374327583,0.503894362939655,0.844738402108515,0.999969977911175,20000,0,1,2.17861308654149,1000,6000,20000
"dataset10001","modelU","U","deviance",NA,218.091422838076,3.31953085798412,215.701272949172,216.386754058322,217.213384497753,218.52479935339,228.438990324691,1.00090452818391,9446,0,1,2.17861308654149,1000,6000,20000
"dataset","model","flag","parameter","true.mean","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","runtime","n.burnin","n.iter","n.samples"
"dataset10002","modelU","U","psi",0.695955282133538,0.727171077260005,0.0931774222495741,0.528295833942651,0.666844475968426,0.734558130669805,0.794841069799998,0.885816527757288,1.00007970141965,15949,0,1,2.26671461264292,1000,6000,20000
"dataset10002","modelU","U","theta11",0.208515389774926,0.210479393182654,0.01487545937128,0.18248222616155,0.200252698065241,0.21012877786817,0.220352654506078,0.240593554608667,1.00047850022109,5391,0,1,2.26671461264292,1000,6000,20000
"dataset10002","modelU","U","b1",0.980058180225338,0.987257612490718,0.00452869082838386,0.977481761652708,0.984319542422405,0.987664373991922,0.990603946552553,0.994901264589104,1.00010607826417,20000,0,1,2.26671461264292,1000,6000,20000
"dataset10002","modelU","U","b2",0.452260910670273,0.565377206750724,0.226997003577459,0.0894499292638871,0.406097794875636,0.58702768053859,0.743947242253276,0.931469972421865,1.00039419078914,6611,0,1,2.26671461264292,1000,6000,20000
"dataset10002","modelU","U","b3",0.21348641197224,0.498305090914424,0.287864174701871,0.0269775229453748,0.249521743854072,0.497949997933336,0.747835138466945,0.973125003279123,0.999968902010382,20000,0,1,2.26671461264292,1000,6000,20000
"dataset10002","modelU","U","deviance",NA,200.189076077109,3.26822623052481,194.383932318296,198.451798512235,199.9771720175,201.413573953937,206.532471264116,1.00024152055946,13249,0,1,2.26671461264292,1000,6000,20000
"dataset","model","flag","parameter","true.mean","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","runtime","n.burnin","n.iter","n.samples"
"dataset10003","modelU","U","psi",0.140234518375248,0.181496832088264,0.0808592491506476,0.0545631814790181,0.121908725071565,0.171675504920637,0.229550257225024,0.367794692951071,1.00000432980882,20000,0,1,2.26001907984416,1000,6000,20000
"dataset10003","modelU","U","theta11",0.430652487471001,0.447062537494086,0.0401560904950852,0.368890565001671,0.420031097449113,0.447012116864533,0.474205771605139,0.526133423187274,1.00011657887172,20000,0,1,2.26001907984416,1000,6000,20000
"dataset10003","modelU","U","b1",0.950905913524912,0.953724523453281,0.00345293194621709,0.950102542788921,0.95115964716367,0.952697934335596,0.955296678390754,0.962929590544848,1.00136799780835,4601,0,1,2.26001907984416,1000,6000,20000
"dataset10003","modelU","U","b2",0.728915136266965,0.50003783682941,0.289859102456595,0.0255082077766458,0.248881221094315,0.498694000364018,0.75143232368822,0.976441858945481,1.00061211495912,4167,0,1,2.26001907984416,1000,6000,20000
